areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate,
E92000001,England,nation,30/06/2021,40_44,1460,7343,215.1,
E92000001,England,nation,30/06/2021,45_49,1193,6184,166.4,
E92000001,England,nation,30/06/2021,50_54,847,4786,122.5,
E92000001,England,nation,30/06/2021,55_59,621,3431,93.5,
E92000001,England,nation,30/06/2021,60+,934,5101,37.9,
E92000001,England,nation,30/06/2021,60_64,363,1947,62.6,
E92000001,England,nation,30/06/2021,65_69,204,1080,38.6,
E92000001,England,nation,30/06/2021,70_74,151,842,30.3,
E92000001,England,nation,30/06/2021,75_79,91,562,29,
E92000001,England,nation,30/06/2021,80_84,68,363,25.2,
E92000001,England,nation,30/06/2021,85_89,27,179,20.3,
E92000001,England,nation,30/06/2021,90+,30,128,24.7,
E92000001,England,nation,30/06/2021,unassigned,11,55,,
E92000001,England,nation,29/06/2021,00_04,462,2360,71.5,
E92000001,England,nation,29/06/2021,00_59,21699,112552,262.8,
E92000001,England,nation,29/06/2021,05_09,1362,6997,197.8,
E92000001,England,nation,29/06/2021,10_14,2464,12887,384.2,
E92000001,England,nation,29/06/2021,15_19,3132,16478,533.2,
E92000001,England,nation,29/06/2021,20_24,4592,24116,691.4,
E92000001,England,nation,29/06/2021,25_29,2622,13341,350.9,
E92000001,England,nation,29/06/2021,30_34,1819,8976,235.7,
E92000001,England,nation,29/06/2021,35_39,1466,7459,199.8,
E92000001,England,nation,29/06/2021,40_44,1281,6625,194,
E92000001,England,nation,29/06/2021,45_49,1054,5677,152.8,
E92000001,England,nation,29/06/2021,50_54,833,4434,113.5,
E92000001,England,nation,29/06/2021,55_59,612,3202,87.2,
E92000001,England,nation,29/06/2021,60+,959,4693,34.9,
E92000001,England,nation,29/06/2021,60_64,361,1792,57.6,
E92000001,England,nation,29/06/2021,65_69,223,997,35.6,
E92000001,England,nation,29/06/2021,70_74,145,771,27.7,
E92000001,England,nation,29/06/2021,75_79,104,519,26.7,
E92000001,England,nation,29/06/2021,80_84,61,333,23.1,
E92000001,England,nation,29/06/2021,85_89,38,173,19.7,
E92000001,England,nation,29/06/2021,90+,27,108,20.9,
E92000001,England,nation,29/06/2021,unassigned,11,49,,
E92000001,England,nation,28/06/2021,00_04,467,2137,64.8,
E92000001,England,nation,28/06/2021,00_59,21964,103537,241.8,
E92000001,England,nation,28/06/2021,05_09,1521,6320,178.6,
E92000001,England,nation,28/06/2021,10_14,2759,11822,352.4,
E92000001,England,nation,28/06/2021,15_19,3154,15237,493.1,
E92000001,England,nation,28/06/2021,20_24,4574,22353,640.9,
E92000001,England,nation,28/06/2021,25_29,2381,12440,327.2,
E92000001,England,nation,28/06/2021,30_34,1684,8159,214.3,
E92000001,England,nation,28/06/2021,35_39,1418,6776,181.5,
E92000001,England,nation,28/06/2021,40_44,1358,6014,176.1,
E92000001,England,nation,28/06/2021,45_49,1139,5247,141.2,
E92000001,England,nation,28/06/2021,50_54,904,4109,105.2,
E92000001,England,nation,28/06/2021,55_59,605,2923,79.6,
E92000001,England,nation,28/06/2021,60+,882,4228,31.4,
E92000001,England,nation,28/06/2021,60_64,325,1607,51.6,
E92000001,England,nation,28/06/2021,65_69,197,886,31.7,
E92000001,England,nation,28/06/2021,70_74,154,722,26,
E92000001,England,nation,28/06/2021,75_79,90,465,24,
E92000001,England,nation,28/06/2021,80_84,60,297,20.6,
E92000001,England,nation,28/06/2021,85_89,36,159,18.1,
E92000001,England,nation,28/06/2021,90+,20,92,17.8,
E92000001,England,nation,28/06/2021,unassigned,12,48,,
E92000001,England,nation,27/06/2021,00_04,264,1906,57.8,
E92000001,England,nation,27/06/2021,00_59,14411,93525,218.4,
E92000001,England,nation,27/06/2021,05_09,846,5566,157.3,
E92000001,England,nation,27/06/2021,10_14,1899,10379,309.4,
E92000001,England,nation,27/06/2021,15_19,2160,13818,447.2,
E92000001,England,nation,27/06/2021,20_24,3043,20289,581.7,
E92000001,England,nation,27/06/2021,25_29,1563,11560,304.1,
E92000001,England,nation,27/06/2021,30_34,1128,7434,195.2,
E92000001,England,nation,27/06/2021,35_39,955,6097,163.3,
E92000001,England,nation,27/06/2021,40_44,824,5363,157.1,
E92000001,England,nation,27/06/2021,45_49,722,4706,126.6,
E92000001,England,nation,27/06/2021,50_54,598,3724,95.3,
E92000001,England,nation,27/06/2021,55_59,409,2683,73.1,
E92000001,England,nation,27/06/2021,60+,623,3776,28,
E92000001,England,nation,27/06/2021,60_64,238,1451,46.6,
E92000001,England,nation,27/06/2021,65_69,116,783,28,
E92000001,England,nation,27/06/2021,70_74,125,633,22.8,
E92000001,England,nation,27/06/2021,75_79,70,423,21.8,
E92000001,England,nation,27/06/2021,80_84,40,266,18.5,
E92000001,England,nation,27/06/2021,85_89,14,138,15.7,
E92000001,England,nation,27/06/2021,90+,20,82,15.9,
E92000001,England,nation,27/06/2021,unassigned,3,46,,
E92000001,England,nation,26/06/2021,00_04,258,1785,54.1,
E92000001,England,nation,26/06/2021,00_59,12612,86803,202.7,
E92000001,England,nation,26/06/2021,05_09,775,5142,145.3,
E92000001,England,nation,26/06/2021,10_14,1374,9438,281.4,
E92000001,England,nation,26/06/2021,15_19,1863,12848,415.8,
E92000001,England,nation,26/06/2021,20_24,2741,18900,541.9,
E92000001,England,nation,26/06/2021,25_29,1516,10877,286.1,
E92000001,England,nation,26/06/2021,30_34,996,6897,181.1,
E92000001,England,nation,26/06/2021,35_39,825,5627,150.7,
E92000001,England,nation,26/06/2021,40_44,752,4982,145.9,
E92000001,England,nation,26/06/2021,45_49,637,4342,116.9,
E92000001,England,nation,26/06/2021,50_54,506,3473,88.9,
E92000001,England,nation,26/06/2021,55_59,369,2492,67.9,
E92000001,England,nation,26/06/2021,60+,550,3464,25.7,
E92000001,England,nation,26/06/2021,60_64,228,1344,43.2,
E92000001,England,nation,26/06/2021,65_69,98,745,26.6,
E92000001,England,nation,26/06/2021,70_74,82,558,20.1,
E92000001,England,nation,26/06/2021,75_79,74,376,19.4,
E92000001,England,nation,26/06/2021,80_84,39,243,16.9,
E92000001,England,nation,26/06/2021,85_89,21,132,15,
E92000001,England,nation,26/06/2021,90+,8,66,12.8,
E92000001,England,nation,26/06/2021,unassigned,0,46,,
E92000001,England,nation,25/06/2021,00_04,282,1661,50.3,
E92000001,England,nation,25/06/2021,00_59,13908,80835,188.8,
E92000001,England,nation,25/06/2021,05_09,881,4700,132.8,
E92000001,England,nation,25/06/2021,10_14,1463,8683,258.9,
E92000001,England,nation,25/06/2021,15_19,2066,12047,389.8,
E92000001,England,nation,25/06/2021,20_24,3152,17699,507.4,
E92000001,England,nation,25/06/2021,25_29,1593,10209,268.6,
E92000001,England,nation,25/06/2021,30_34,1078,6398,168,
E92000001,England,nation,25/06/2021,35_39,906,5222,139.9,
E92000001,England,nation,25/06/2021,40_44,835,4609,135,
E92000001,England,nation,25/06/2021,45_49,724,4040,108.7,
E92000001,England,nation,25/06/2021,50_54,518,3238,82.9,
E92000001,England,nation,25/06/2021,55_59,410,2329,63.4,
E92000001,England,nation,25/06/2021,60+,585,3205,23.8,
E92000001,England,nation,25/06/2021,60_64,211,1221,39.2,
E92000001,England,nation,25/06/2021,65_69,122,705,25.2,
E92000001,England,nation,25/06/2021,70_74,94,525,18.9,
E92000001,England,nation,25/06/2021,75_79,75,336,17.3,
E92000001,England,nation,25/06/2021,80_84,51,224,15.6,
E92000001,England,nation,25/06/2021,85_89,23,127,14.4,
E92000001,England,nation,25/06/2021,90+,9,67,13,
E92000001,England,nation,25/06/2021,unassigned,6,47,,
E92000001,England,nation,24/06/2021,00_04,312,1557,47.2,
E92000001,England,nation,24/06/2021,00_59,14101,75044,175.2,
E92000001,England,nation,24/06/2021,05_09,825,4244,119.9,
E92000001,England,nation,24/06/2021,10_14,1444,7932,236.5,
E92000001,England,nation,24/06/2021,15_19,2071,11248,364,
E92000001,England,nation,24/06/2021,20_24,2986,16422,470.8,
E92000001,England,nation,24/06/2021,25_29,1807,9649,253.8,
E92000001,England,nation,24/06/2021,30_34,1159,6044,158.7,
E92000001,England,nation,24/06/2021,35_39,964,4832,129.4,
E92000001,England,nation,24/06/2021,40_44,833,4212,123.4,
E92000001,England,nation,24/06/2021,45_49,715,3751,100.9,
E92000001,England,nation,24/06/2021,50_54,580,3030,77.5,
E92000001,England,nation,24/06/2021,55_59,405,2123,57.8,
E92000001,England,nation,24/06/2021,60+,568,3005,22.3,
E92000001,England,nation,24/06/2021,60_64,221,1151,37,
E92000001,England,nation,24/06/2021,65_69,120,652,23.3,
E92000001,England,nation,24/06/2021,70_74,91,494,17.8,
E92000001,England,nation,24/06/2021,75_79,58,302,15.6,
E92000001,England,nation,24/06/2021,80_84,44,205,14.2,
E92000001,England,nation,24/06/2021,85_89,20,126,14.3,
E92000001,England,nation,24/06/2021,90+,14,75,14.5,
E92000001,England,nation,24/06/2021,unassigned,12,47,,
E92000001,England,nation,23/06/2021,00_04,315,1441,43.7,
E92000001,England,nation,23/06/2021,00_59,13857,69783,163,
E92000001,England,nation,23/06/2021,05_09,787,3876,109.5,
E92000001,England,nation,23/06/2021,10_14,1484,7241,215.9,
E92000001,England,nation,23/06/2021,15_19,2032,10558,341.7,
E92000001,England,nation,23/06/2021,20_24,3028,15421,442.1,
E92000001,England,nation,23/06/2021,25_29,1859,9032,237.6,
E92000001,England,nation,23/06/2021,30_34,1112,5664,148.7,
E92000001,England,nation,23/06/2021,35_39,925,4408,118.1,
E92000001,England,nation,23/06/2021,40_44,742,3885,113.8,
E92000001,England,nation,23/06/2021,45_49,686,3440,92.6,
E92000001,England,nation,23/06/2021,50_54,495,2838,72.6,
E92000001,England,nation,23/06/2021,55_59,392,1979,53.9,
E92000001,England,nation,23/06/2021,60+,526,2784,20.7,
E92000001,England,nation,23/06/2021,60_64,208,1065,34.2,
E92000001,England,nation,23/06/2021,65_69,121,615,22,
E92000001,England,nation,23/06/2021,70_74,80,456,16.4,
E92000001,England,nation,23/06/2021,75_79,48,267,13.8,
E92000001,England,nation,23/06/2021,80_84,38,186,12.9,
E92000001,England,nation,23/06/2021,85_89,21,121,13.8,
E92000001,England,nation,23/06/2021,90+,10,74,14.3,
E92000001,England,nation,23/06/2021,unassigned,5,46,,
E92000001,England,nation,22/06/2021,00_04,239,1280,38.8,
E92000001,England,nation,22/06/2021,00_59,12684,64716,151.1,
E92000001,England,nation,22/06/2021,05_09,685,3501,98.9,
E92000001,England,nation,22/06/2021,10_14,1399,6589,196.4,
E92000001,England,nation,22/06/2021,15_19,1891,9869,319.4,
E92000001,England,nation,22/06/2021,20_24,2829,14434,413.8,
E92000001,England,nation,22/06/2021,25_29,1721,8391,220.7,
E92000001,England,nation,22/06/2021,30_34,1002,5329,139.9,
E92000001,England,nation,22/06/2021,35_39,783,4023,107.8,
E92000001,England,nation,22/06/2021,40_44,670,3626,106.2,
E92000001,England,nation,22/06/2021,45_49,624,3181,85.6,
E92000001,England,nation,22/06/2021,50_54,508,2674,68.4,
E92000001,England,nation,22/06/2021,55_59,333,1819,49.6,
E92000001,England,nation,22/06/2021,60+,494,2614,19.4,
E92000001,England,nation,22/06/2021,60_64,176,997,32,
E92000001,England,nation,22/06/2021,65_69,112,577,20.6,
E92000001,England,nation,22/06/2021,70_74,96,425,15.3,
E92000001,England,nation,22/06/2021,75_79,50,253,13,
E92000001,England,nation,22/06/2021,80_84,25,172,11.9,
E92000001,England,nation,22/06/2021,85_89,24,112,12.7,
E92000001,England,nation,22/06/2021,90+,11,78,15.1,
E92000001,England,nation,22/06/2021,unassigned,10,50,,
E92000001,England,nation,21/06/2021,00_04,236,1232,37.3,
E92000001,England,nation,21/06/2021,00_59,11952,60550,141.4,
E92000001,England,nation,21/06/2021,05_09,767,3250,91.9,
E92000001,England,nation,21/06/2021,10_14,1316,6014,179.3,
E92000001,England,nation,21/06/2021,15_19,1735,9280,300.3,
E92000001,England,nation,21/06/2021,20_24,2510,13546,388.4,
E92000001,England,nation,21/06/2021,25_29,1501,7824,205.8,
E92000001,England,nation,21/06/2021,30_34,959,5071,133.2,
E92000001,England,nation,21/06/2021,35_39,739,3759,100.7,
E92000001,England,nation,21/06/2021,40_44,707,3431,100.5,
E92000001,England,nation,21/06/2021,45_49,598,2957,79.6,
E92000001,England,nation,21/06/2021,50_54,519,2454,62.8,
E92000001,England,nation,21/06/2021,55_59,365,1732,47.2,
E92000001,England,nation,21/06/2021,60+,430,2444,18.2,
E92000001,England,nation,21/06/2021,60_64,169,948,30.5,
E92000001,England,nation,21/06/2021,65_69,94,529,18.9,
E92000001,England,nation,21/06/2021,70_74,65,373,13.4,
E92000001,England,nation,21/06/2021,75_79,48,240,12.4,
E92000001,England,nation,21/06/2021,80_84,29,171,11.9,
E92000001,England,nation,21/06/2021,85_89,15,102,11.6,
E92000001,England,nation,21/06/2021,90+,10,81,15.7,
E92000001,England,nation,21/06/2021,unassigned,10,53,,
E92000001,England,nation,20/06/2021,00_04,143,1149,34.8,
E92000001,England,nation,20/06/2021,00_59,7689,56893,132.9,
E92000001,England,nation,20/06/2021,05_09,422,2897,81.9,
E92000001,England,nation,20/06/2021,10_14,958,5551,165.5,
E92000001,England,nation,20/06/2021,15_19,1190,8755,283.3,
E92000001,England,nation,20/06/2021,20_24,1654,12773,366.2,
E92000001,England,nation,20/06/2021,25_29,880,7348,193.3,
E92000001,England,nation,20/06/2021,30_34,591,4890,128.4,
E92000001,England,nation,20/06/2021,35_39,485,3556,95.2,
E92000001,England,nation,20/06/2021,40_44,443,3226,94.5,
E92000001,England,nation,20/06/2021,45_49,358,2785,74.9,
E92000001,England,nation,20/06/2021,50_54,347,2308,59.1,
E92000001,England,nation,20/06/2021,55_59,218,1655,45.1,
E92000001,England,nation,20/06/2021,60+,311,2393,17.8,
E92000001,England,nation,20/06/2021,60_64,131,925,29.7,
E92000001,England,nation,20/06/2021,65_69,78,514,18.4,
E92000001,England,nation,20/06/2021,70_74,50,370,13.3,
E92000001,England,nation,20/06/2021,75_79,23,226,11.6,
E92000001,England,nation,20/06/2021,80_84,17,169,11.7,
E92000001,England,nation,20/06/2021,85_89,8,105,11.9,
E92000001,England,nation,20/06/2021,90+,4,84,16.2,
E92000001,England,nation,20/06/2021,unassigned,3,54,,
E92000001,England,nation,19/06/2021,00_04,134,1136,34.4,
E92000001,England,nation,19/06/2021,00_59,6644,54855,128.1,
E92000001,England,nation,19/06/2021,05_09,333,2744,77.6,
E92000001,England,nation,19/06/2021,10_14,619,5256,156.7,
E92000001,England,nation,19/06/2021,15_19,1062,8409,272.1,
E92000001,England,nation,19/06/2021,20_24,1540,12263,351.6,
E92000001,England,nation,19/06/2021,25_29,848,7112,187.1,
E92000001,England,nation,19/06/2021,30_34,497,4826,126.7,
E92000001,England,nation,19/06/2021,35_39,420,3447,92.3,
E92000001,England,nation,19/06/2021,40_44,379,3084,90.3,
E92000001,England,nation,19/06/2021,45_49,335,2717,73.1,
E92000001,England,nation,19/06/2021,50_54,271,2239,57.3,
E92000001,England,nation,19/06/2021,55_59,206,1622,44.2,
E92000001,England,nation,19/06/2021,60+,291,2335,17.3,
E92000001,England,nation,19/06/2021,60_64,105,899,28.9,
E92000001,England,nation,19/06/2021,65_69,58,490,17.5,
E92000001,England,nation,19/06/2021,70_74,49,356,12.8,
E92000001,England,nation,19/06/2021,75_79,34,224,11.5,
E92000001,England,nation,19/06/2021,80_84,20,175,12.2,
E92000001,England,nation,19/06/2021,85_89,16,105,11.9,
E92000001,England,nation,19/06/2021,90+,9,86,16.6,
E92000001,England,nation,19/06/2021,unassigned,1,53,,
E92000001,England,nation,18/06/2021,00_04,178,1102,33.4,
E92000001,England,nation,18/06/2021,00_59,8117,53200,124.2,
E92000001,England,nation,18/06/2021,05_09,425,2610,73.8,
E92000001,England,nation,18/06/2021,10_14,712,5055,150.7,
E92000001,England,nation,18/06/2021,15_19,1267,8083,261.6,
E92000001,England,nation,18/06/2021,20_24,1875,11857,340,
E92000001,England,nation,18/06/2021,25_29,1033,6919,182,
E92000001,England,nation,18/06/2021,30_34,724,4814,126.4,
E92000001,England,nation,18/06/2021,35_39,516,3340,89.5,
E92000001,England,nation,18/06/2021,40_44,438,2995,87.7,
E92000001,England,nation,18/06/2021,45_49,435,2639,71,
E92000001,England,nation,18/06/2021,50_54,310,2193,56.1,
E92000001,England,nation,18/06/2021,55_59,204,1593,43.4,
E92000001,England,nation,18/06/2021,60+,385,2308,17.1,
E92000001,England,nation,18/06/2021,60_64,141,909,29.2,
E92000001,England,nation,18/06/2021,65_69,69,487,17.4,
E92000001,England,nation,18/06/2021,70_74,63,346,12.4,
E92000001,England,nation,18/06/2021,75_79,41,218,11.2,
E92000001,England,nation,18/06/2021,80_84,32,167,11.6,
E92000001,England,nation,18/06/2021,85_89,22,99,11.3,
E92000001,England,nation,18/06/2021,90+,17,82,15.9,
E92000001,England,nation,18/06/2021,unassigned,6,52,,
E92000001,England,nation,17/06/2021,00_04,196,1046,31.7,
E92000001,England,nation,17/06/2021,00_59,8840,51080,119.3,
E92000001,England,nation,17/06/2021,05_09,457,2435,68.8,
E92000001,England,nation,17/06/2021,10_14,753,4784,142.6,
E92000001,England,nation,17/06/2021,15_19,1381,7668,248.1,
E92000001,England,nation,17/06/2021,20_24,1985,11356,325.6,
E92000001,England,nation,17/06/2021,25_29,1190,6736,177.2,
E92000001,England,nation,17/06/2021,30_34,779,4696,123.3,
E92000001,England,nation,17/06/2021,35_39,540,3233,86.6,
E92000001,England,nation,17/06/2021,40_44,506,2889,84.6,
E92000001,England,nation,17/06/2021,45_49,404,2500,67.3,
E92000001,England,nation,17/06/2021,50_54,388,2138,54.7,
E92000001,England,nation,17/06/2021,55_59,261,1599,43.6,
E92000001,England,nation,17/06/2021,60+,347,2261,16.8,
E92000001,England,nation,17/06/2021,60_64,135,887,28.5,
E92000001,England,nation,17/06/2021,65_69,83,492,17.6,
E92000001,England,nation,17/06/2021,70_74,53,343,12.3,
E92000001,England,nation,17/06/2021,75_79,23,216,11.1,
E92000001,England,nation,17/06/2021,80_84,25,157,10.9,
E92000001,England,nation,17/06/2021,85_89,15,95,10.8,
E92000001,England,nation,17/06/2021,90+,13,71,13.7,
E92000001,England,nation,17/06/2021,unassigned,11,48,,
E92000001,England,nation,16/06/2021,00_04,154,974,29.5,
E92000001,England,nation,16/06/2021,00_59,8790,48488,113.2,
E92000001,England,nation,16/06/2021,05_09,412,2201,62.2,
E92000001,England,nation,16/06/2021,10_14,832,4466,133.1,
E92000001,England,nation,16/06/2021,15_19,1343,7177,232.2,
E92000001,England,nation,16/06/2021,20_24,2041,10800,309.6,
E92000001,England,nation,16/06/2021,25_29,1218,6489,170.7,
E92000001,England,nation,16/06/2021,30_34,777,4529,118.9,
E92000001,England,nation,16/06/2021,35_39,540,3114,83.4,
E92000001,England,nation,16/06/2021,40_44,483,2762,80.9,
E92000001,England,nation,16/06/2021,45_49,427,2407,64.8,
E92000001,England,nation,16/06/2021,50_54,331,2031,52,
E92000001,England,nation,16/06/2021,55_59,232,1538,41.9,
E92000001,England,nation,16/06/2021,60+,356,2193,16.3,
E92000001,England,nation,16/06/2021,60_64,140,860,27.6,
E92000001,England,nation,16/06/2021,65_69,83,474,16.9,
E92000001,England,nation,16/06/2021,70_74,49,330,11.9,
E92000001,England,nation,16/06/2021,75_79,34,220,11.3,
E92000001,England,nation,16/06/2021,80_84,24,150,10.4,
E92000001,England,nation,16/06/2021,85_89,12,90,10.2,
